task,target_index,metric,valid,test
toxcast,118,auc,0.9279069767441861,0.5143849206349206
toxcast,119,auc,0.6004716981132076,0.5019607843137255
toxcast,120,auc,0.6639455782312925,0.48155737704918034
toxcast,121,auc,0.5075471698113208,0.29601593625498007
toxcast,122,auc,0.7433962264150943,0.7266865079365079
toxcast,123,auc,0.5698072139303483,0.5805322128851541
toxcast,124,auc,0.6848086124401914,0.6386666666666667
toxcast,125,auc,0.5842872008324662,0.5143694196428571
toxcast,126,auc,0.6888235294117647,0.5386519220642444
toxcast,127,auc,0.5672058823529412,0.52659069325736
toxcast,128,auc,0.7624434389140271,0.6210113827206568
toxcast,129,auc,0.7148499210110585,0.6333783175888439
toxcast,130,auc,0.8571428571428571,0.5138339920948617
toxcast,131,auc,0.6514957264957265,0.6482244273856331
toxcast,132,auc,0.6641509433962264,0.6732542819499341
toxcast,133,auc,0.6509500351864884,0.5396149949341439
toxcast,134,auc,0.7335680751173709,0.889763779527559
toxcast,135,auc,0.6887596899224806,0.6531234128999492
toxcast,136,auc,0.9722222222222222,0.435515873015873
toxcast,137,auc,0.6540822590546348,0.6374003189792663
toxcast,138,auc,0.5328638497652582,0.4246031746031746
toxcast,139,auc,0.5871040723981901,0.6581560283687943
toxcast,140,auc,0.7835703001579779,0.5840637450199203
toxcast,141,auc,0.6805137467389123,0.6485988890969232
toxcast,142,auc,0.6096618357487923,0.5844155844155844
toxcast,143,auc,0.7072484731597557,0.6347748585600248
toxcast,144,auc,0.7113237639553429,0.5216165413533834
toxcast,145,auc,0.6358974358974359,0.6385645491127383
toxcast,146,auc,0.8348837209302326,0.47834645669291337
toxcast,147,auc,0.6476488743645606,0.6730697384806974
toxcast,148,auc,0.6822072072072072,0.5977043898509867
toxcast,149,auc,0.6747921390778534,0.5853875194314901
toxcast,150,auc,0.6429425837320574,0.5328574944622201
toxcast,151,auc,0.6310294117647058,0.5177083333333333
toxcast,152,auc,0.5162790697674419,0.4601593625498008
toxcast,153,auc,0.5928120063191153,0.3873333333333333
toxcast,154,auc,0.6668660287081339,0.5344129554655871
