task,target_index,metric,valid,test
toxcast,111,auc,0.4830188679245283,0.3215686274509804
toxcast,112,auc,0.6324786324786325,0.7010796221322537
toxcast,113,auc,0.47607655502392343,0.3845766129032258
toxcast,114,auc,1.0,0.10196078431372549
toxcast,115,auc,0.6755382775119617,0.3451910408432148
toxcast,116,auc,0.7448657187993681,0.6741035856573705
toxcast,117,auc,0.7769953051643192,0.46215139442231074
toxcast,118,auc,0.7627906976744186,0.6512896825396826
toxcast,119,auc,0.4830188679245283,0.3215686274509804
toxcast,120,auc,0.5959183673469388,0.5061475409836066
toxcast,121,auc,0.6764150943396227,0.47768924302788845
toxcast,122,auc,0.7915094339622641,0.48412698412698413
toxcast,123,auc,0.599657960199005,0.46288515406162467
toxcast,124,auc,0.6285885167464115,0.5513333333333333
toxcast,125,auc,0.6943288241415192,0.5264369419642857
toxcast,126,auc,0.7657352941176471,0.5731437598736177
toxcast,127,auc,0.5633823529411764,0.5835707502374169
toxcast,128,auc,0.7260558069381599,0.6615040119425266
toxcast,129,auc,0.7713270142180095,0.6342780026990553
toxcast,130,auc,0.6819727891156463,0.7233201581027668
toxcast,131,auc,0.6959401709401709,0.6269113149847095
toxcast,132,auc,0.3132075471698113,0.27009222661396576
toxcast,133,auc,0.42522871217452496,0.6407294832826748
toxcast,134,auc,0.6455399061032864,0.8769685039370079
toxcast,135,auc,0.6862403100775194,0.6104621635347892
toxcast,136,auc,0.9097222222222222,0.5049603174603174
toxcast,137,auc,0.6490178023327194,0.641786283891547
toxcast,138,auc,0.39906103286384975,0.8045634920634921
toxcast,139,auc,0.701734539969834,0.548936170212766
toxcast,140,auc,0.8775671406003159,0.6111553784860557
toxcast,141,auc,0.6363134657836644,0.6389252948885976
toxcast,142,auc,0.7301932367149758,0.67569573283859
toxcast,143,auc,0.6841851494696239,0.6548477098349221
toxcast,144,auc,0.6879319510898458,0.706140350877193
toxcast,145,auc,0.7290450928381963,0.7300613496932515
toxcast,146,auc,0.5395348837209303,0.5669291338582677
toxcast,147,auc,0.6643064633260711,0.6580323785803238
toxcast,148,auc,0.6777777777777778,0.5547724526782118
toxcast,149,auc,0.6588246409674982,0.5170997113035753
toxcast,150,auc,0.7069377990430622,0.5724833866601033
toxcast,151,auc,0.5985294117647059,0.605078125
toxcast,152,auc,0.42790697674418604,0.20159362549800797
toxcast,153,auc,0.7298578199052133,0.4106666666666667
toxcast,154,auc,0.9052033492822966,0.5148448043184886
toxcast,155,auc,0.8462264150943396,0.29411764705882354
toxcast,156,auc,0.7007849293563579,0.6282182358955293
toxcast,157,auc,0.5292270531400967,0.5928286852589641
toxcast,158,auc,0.6635514018691588,0.3583662714097497
toxcast,159,auc,0.31627906976744186,0.2901960784313726
toxcast,160,auc,0.6759259259259259,0.844488188976378
toxcast,161,auc,0.6647970085470085,0.7197420634920635
toxcast,162,auc,0.5687203791469194,0.6353333333333333
toxcast,163,auc,0.7490829053558328,0.6371681415929203
toxcast,164,auc,0.4812206572769953,0.48221343873517786
toxcast,165,auc,0.7409455649533724,0.6809994393047378
toxcast,166,auc,0.7534722222222222,0.7369202226345084
toxcast,167,auc,0.5313953488372093,0.5888446215139442
toxcast,168,auc,0.7916666666666666,0.27009222661396576
toxcast,169,auc,0.6118930330752991,0.5054777298850575
toxcast,170,auc,nan,0.5981554677206851
toxcast,171,auc,0.5954954954954955,0.5537455263482661
toxcast,172,auc,0.680921052631579,0.34715447154471546
toxcast,173,auc,0.7302955665024631,0.5478142076502732
toxcast,174,auc,0.6461267605633803,0.6486220472440944
toxcast,175,auc,0.7020499108734403,0.6015151515151516
toxcast,176,auc,0.6840514976353127,0.6537952922507273
toxcast,177,auc,0.8535825545171339,0.5964566929133859
toxcast,178,auc,0.6450358851674641,0.5227170490328386
toxcast,179,auc,0.6127726952850105,0.4779128672745694
toxcast,180,auc,0.6828593996840442,0.37569721115537846
toxcast,181,auc,0.5234741784037559,0.63046875
toxcast,182,auc,0.7281931464174455,nan
toxcast,183,auc,0.6640325670498084,0.7138256762559039
toxcast,184,auc,0.813953488372093,0.4281496062992126
toxcast,185,auc,0.5825545171339563,0.32266666666666666
toxcast,186,auc,0.7238924050632911,0.7967592592592593
toxcast,187,auc,0.7175925925925926,0.3641732283464567
toxcast,188,auc,0.6335391487125591,0.5919457735247209
toxcast,189,auc,0.7066864295125165,0.6520916777926123
toxcast,190,auc,0.5943089430894309,0.40734366035570857
toxcast,191,auc,0.6573327961321515,0.6034756527875794
toxcast,192,auc,0.699290780141844,0.6381416202844774
toxcast,193,auc,0.75,0.6884353741496598
toxcast,194,auc,0.7561892130857648,0.5679144385026738
toxcast,195,auc,0.7154843630816171,0.5613190730837789
toxcast,196,auc,0.8054347826086956,0.591763405196241
toxcast,197,auc,0.6811188811188811,0.5653988868274582
toxcast,198,auc,0.7518037518037518,0.5912397216951296
toxcast,199,auc,0.6310679611650486,0.4229957805907173
toxcast,200,auc,0.7175257731958763,0.6742700729927007
toxcast,201,auc,0.7,0.5287936107608239
toxcast,202,auc,0.7813725490196078,0.7419590643274854
