task,target_index,metric,valid,test
toxcast,68,auc,0.6504739336492891,0.6150793650793651
toxcast,69,auc,0.6856778425655977,0.5830939226519337
toxcast,70,auc,0.7389455782312925,0.4610636277302944
toxcast,71,auc,0.5551398828887443,0.5101147342995169
toxcast,72,auc,0.5088028169014085,0.6677290836653387
toxcast,73,auc,0.7047169811320755,0.7421259842519685
toxcast,74,auc,nan,0.045098039215686274
toxcast,75,auc,0.5914267834793492,0.594708276797829
toxcast,76,auc,0.565469996531391,0.5349354695149088
toxcast,77,auc,0.6941773504273504,0.5376016260162602
toxcast,78,auc,0.5772195640616693,0.5139632107023412
toxcast,79,auc,0.49221183800623053,0.4
toxcast,80,auc,0.41231884057971013,0.7629482071713147
toxcast,81,auc,0.6627358490566038,0.465
toxcast,82,auc,0.6026856240126383,0.491974043715847
toxcast,83,auc,0.6054455445544554,0.44876283846872084
toxcast,84,auc,0.4070754716981132,0.36666666666666664
toxcast,85,auc,0.7606382978723404,0.628643216080402
toxcast,86,auc,0.4859903381642512,0.6089053803339518
toxcast,87,auc,0.41824644549763035,0.5669291338582677
toxcast,88,auc,0.443075117370892,0.5461133069828722
toxcast,89,auc,0.5967039800995025,0.3920940170940171
toxcast,90,auc,0.6077557755775578,0.4705729166666667
toxcast,91,auc,0.3834913112164297,0.7257601835915088
toxcast,92,auc,0.6523255813953488,0.5649801587301587
toxcast,93,auc,0.5766192733017378,0.8288810483870968
toxcast,94,auc,0.755981703026038,0.6685946345065222
toxcast,95,auc,0.6894819466248038,0.5345092718227047
toxcast,96,auc,0.596244131455399,0.6446215139442231
toxcast,97,auc,0.5581395348837209,0.5615079365079365
toxcast,98,auc,0.5917917034421889,0.2704133064516129
toxcast,99,auc,0.7881455399061033,0.2015810276679842
toxcast,100,auc,0.7195892575039494,0.483739837398374
toxcast,101,auc,0.6436936936936937,0.5903486394557823
toxcast,102,auc,0.5061561561561562,0.5381313131313131
toxcast,103,auc,0.7990654205607477,0.5283858998144713
toxcast,104,auc,0.6133449883449883,0.5946853741496598
toxcast,105,auc,0.5094339622641509,nan
toxcast,106,auc,0.6287735849056604,0.3792842741935484
toxcast,107,auc,0.5054421768707483,0.5700136612021858
